Press Enter to quit: NBits: 160 	NErrs: 3 	BER: 1.8750E-02
NBits: 784640 	NErrs: 7875 	BER: 1.0036E-02
NBits: 788640 	NErrs: 7917 	BER: 1.0039E-02
NBits: 791200 	NErrs: 7935 	BER: 1.0029E-02
NBits: 792160 	NErrs: 7942 	BER: 1.0026E-02
NBits: 792640 	NErrs: 7948 	BER: 1.0027E-02
NBits: 794560 	NErrs: 7959 	BER: 1.0017E-02
NBits: 795520 	NErrs: 7967 	BER: 1.0015E-02
NBits: 796160 	NErrs: 7971 	BER: 1.0012E-02
NBits: 796320 	NErrs: 7973 	BER: 1.0012E-02
NBits: 798240 	NErrs: 7989 	BER: 1.0008E-02
NBits: 802240 	NErrs: 8033 	BER: 1.0013E-02
NBits: 806240 	NErrs: 8070 	BER: 1.0009E-02
NBits: 810240 	NErrs: 8114 	BER: 1.0014E-02
NBits: 810400 	NErrs: 8114 	BER: 1.0012E-02
NBits: 812320 	NErrs: 8128 	BER: 1.0006E-02
NBits: 816800 	NErrs: 8155 	BER: 9.9841E-03
NBits: 820640 	NErrs: 8189 	BER: 9.9788E-03
NBits: 822560 	NErrs: 8209 	BER: 9.9798E-03
NBits: 826560 	NErrs: 8262 	BER: 9.9956E-03
NBits: 830560 	NErrs: 8306 	BER: 1.0000E-02
NBits: 834560 	NErrs: 8370 	BER: 1.0029E-02
NBits: 842720 	NErrs: 8460 	BER: 1.0039E-02
NBits: 843040 	NErrs: 8462 	BER: 1.0037E-02
NBits: 845920 	NErrs: 8501 	BER: 1.0049E-02
NBits: 846400 	NErrs: 8510 	BER: 1.0054E-02
NBits: 848320 	NErrs: 8531 	BER: 1.0056E-02
NBits: 855040 	NErrs: 8601 	BER: 1.0059E-02
NBits: 859040 	NErrs: 8635 	BER: 1.0052E-02
NBits: 863040 	NErrs: 8676 	BER: 1.0053E-02
NBits: 867040 	NErrs: 8720 	BER: 1.0057E-02
NBits: 871040 	NErrs: 8766 	BER: 1.0064E-02
NBits: 875680 	NErrs: 8804 	BER: 1.0054E-02
NBits: 877600 	NErrs: 8826 	BER: 1.0057E-02
NBits: 881600 	NErrs: 8862 	BER: 1.0052E-02
NBits: 882560 	NErrs: 8870 	BER: 1.0050E-02
NBits: 884480 	NErrs: 8887 	BER: 1.0048E-02
NBits: 886880 	NErrs: 8914 	BER: 1.0051E-02
NBits: 888800 	NErrs: 8941 	BER: 1.0060E-02
NBits: 889280 	NErrs: 8948 	BER: 1.0062E-02
NBits: 891200 	NErrs: 8966 	BER: 1.0061E-02
NBits: 895200 	NErrs: 9001 	BER: 1.0055E-02
NBits: 897120 	NErrs: 9014 	BER: 1.0048E-02
NBits: 901120 	NErrs: 9058 	BER: 1.0052E-02
NBits: 905120 	NErrs: 9095 	BER: 1.0048E-02
NBits: 907040 	NErrs: 9116 	BER: 1.0050E-02
NBits: 908480 	NErrs: 9132 	BER: 1.0052E-02
NBits: 910400 	NErrs: 9140 	BER: 1.0040E-02
NBits: 915360 	NErrs: 9189 	BER: 1.0039E-02
NBits: 917280 	NErrs: 9204 	BER: 1.0034E-02
NBits: 918720 	NErrs: 9220 	BER: 1.0036E-02
NBits: 919680 	NErrs: 9225 	BER: 1.0031E-02
NBits: 920160 	NErrs: 9230 	BER: 1.0031E-02
NBits: 922080 	NErrs: 9281 	BER: 1.0065E-02
NBits: 924000 	NErrs: 9300 	BER: 1.0065E-02
NBits: 924960 	NErrs: 9307 	BER: 1.0062E-02
NBits: 926880 	NErrs: 9321 	BER: 1.0056E-02
NBits: 928800 	NErrs: 9342 	BER: 1.0058E-02
NBits: 930720 	NErrs: 9361 	BER: 1.0058E-02
NBits: 934720 	NErrs: 9390 	BER: 1.0046E-02
NBits: 938720 	NErrs: 9428 	BER: 1.0043E-02
